가구고유번호,소비지출,지출_소비지출_식료품_외식비,지출_소비지출_주거비,지출_소비지출_교육비_보육료포함,지출_소비지출_의료비,지출_소비지출_교통비,지출_소비지출_통신비,지출_소비지출_경조비및기타소비지출
19502361,0,0,0,0,0,0,0,0
19502371,0,0,0,0,0,0,0,0
19502381,0,0,0,0,0,0,0,0
19600101,13940,3600,2800,4000,100,1000,240,2200
19600111,0,0,0,0,0,0,0,0
19600121,0,0,0,0,0,0,0,0
19600141,0,0,0,0,0,0,0,0
19600171,0,0,0,0,0,0,0,0
19600181,0,0,0,0,0,0,0,0
19600191,7800,2500,720,0,860,600,320,2800
20200231,5656,700,480,2200,100,700,276,1200
20200251,831,240,130,0,150,35,96,180
20200311,288,120,69,0,10,12,12,65
20200331,0,0,0,0,0,0,0,0
20200341,0,0,0,0,0,0,0,0
20200351,0,0,0,0,0,0,0,0
20200381,0,0,0,0,0,0,0,0
20201211,3210,600,840,100,600,720,240,110
20201221,3870,1200,300,0,150,300,120,1800
20201281,7430,1400,780,300,170,780,500,3500
20201301,0,0,0,0,0,0,0,0
20201311,0,0,0,0,0,0,0,0
20201321,0,0,0,0,0,0,0,0
20201331,0,0,0,0,0,0,0,0
20201351,0,0,0,0,0,0,0,0
20201381,688,240,204,0,36,48,30,130
20400211,0,0,0,0,0,0,0,0
20400311,2642,750,300,0,250,700,192,450
20600211,228,60,144,0,3,0,6,15
20600221,4318,840,808,120,400,360,240,1550
20600231,2599,1200,165,0,350,384,180,320
20600241,1200,450,200,0,15,15,40,480
20600261,434,240,144,0,20,0,0,30
20600271,1210,360,180,0,30,60,60,520
20600281,918,240,100,0,300,10,48,220
20600291,1102,360,120,0,24,120,48,430
20600311,0,0,0,0,0,0,0,0
20600321,0,0,0,0,0,0,0,0
20600331,0,0,0,0,0,0,0,0
20600351,0,0,0,0,0,0,0,0
20600371,0,0,0,0,0,0,0,0
20600381,0,0,0,0,0,0,0,0
20600391,0,0,0,0,0,0,0,0
21200231,806,460,172,0,24,12,72,66
21200241,800,240,120,100,100,40,120,80
21200311,0,0,0,0,0,0,0,0
21200371,0,0,0,0,0,0,0,0
21201231,2620,1000,300,800,50,40,280,150
21201271,2744,840,120,250,20,140,144,1230
21201281,2039,720,300,0,126,360,199,334
21201301,0,0,0,0,0,0,0,0
21201321,2292,720,130,290,100,250,132,670
21201381,0,0,0,0,0,0,0,0
21600201,2628,600,360,0,180,180,108,1200
21600211,2380,360,600,0,50,600,120,650
21600231,1344,480,120,0,110,240,84,310
21600251,2688,720,336,720,12,360,300,240
21600261,535,300,120,0,0,15,60,40
21600271,1628,600,328,10,60,240,240,150
21600281,1520,600,160,0,40,300,120,300
21600291,4690,1200,250,0,120,1800,360,960
21600321,0,0,0,0,0,0,0,0
21600331,0,0,0,0,0,0,0,0
21600351,0,0,0,0,0,0,0,0
21600361,0,0,0,0,0,0,0,0
21600381,0,0,0,0,0,0,0,0
21600391,0,0,0,0,0,0,0,0
22200201,3638,1200,400,1000,150,300,288,300
22200211,1089,360,324,50,15,100,90,150
22200221,2064,600,564,0,120,240,180,360
22200241,4180,1000,150,850,40,480,360,1300
22200261,2190,600,240,0,350,240,200,560
22200291,3169,1320,552,408,36,88,215,550
22200301,0,0,0,0,0,0,0,0
22200351,670,200,120,200,40,40,20,50
22200361,4136,1000,320,900,800,150,336,630
22200381,660,120,236,0,240,30,14,20
22200391,5270,1200,240,1200,900,650,480,600
22201251,4660,1500,360,1200,100,300,300,900
22201291,670,240,240,0,120,12,18,40
22501231,457,250,0,2,178,0,12,15
22501241,2630,720,250,300,30,490,120,720
22501251,0,0,0,0,0,0,0,0
22501261,0,0,0,0,0,0,0,0
22501271,0,0,0,0,0,0,0,0
22501291,0,0,0,0,0,0,0,0
22600201,500,270,54,0,36,18,18,104
22600221,726,420,168,0,50,15,52,21
22600231,657,288,156,0,0,24,9,180
22600241,511,72,240,0,13,48,18,120
22600251,3750,720,360,600,150,960,360,600
22600261,1824,600,240,240,60,240,144,300
22600281,0,0,0,0,0,0,0,0
22600291,0,0,0,0,0,0,0,0
22600301,0,0,0,0,0,0,0,0
22600311,0,0,0,0,0,0,0,0
22600321,0,0,0,0,0,0,0,0
22600341,0,0,0,0,0,0,0,0
22600361,0,0,0,0,0,0,0,0
23200211,4640,1200,260,1800,30,300,500,550
23200231,1221,410,201,0,5,210,85,310
23200251,1342,480,110,0,150,240,96,266
23200281,3229,1920,250,0,14,410,210,425
23200291,1400,300,250,0,0,110,130,610
23200301,1323,380,113,0,150,300,180,200
23200311,310,60,168,0,5,16,16,45
23201201,748,360,84,0,36,120,48,100
23201211,3060,1200,240,0,120,600,180,720
23201231,3450,600,280,140,100,360,150,1820
23201271,1790,360,480,0,0,390,120,440
23201281,3130,720,190,840,60,400,300,620
23201291,1721,720,276,70,120,180,185,170
23501201,0,0,0,0,0,0,0,0
23501211,0,0,0,0,0,0,0,0
23501221,0,0,0,0,0,0,0,0
23501251,1676,660,259,0,220,80,92,365
23501261,1192,600,96,0,0,360,36,100
23503361,0,0,0,0,0,0,0,0
23503371,0,0,0,0,0,0,0,0
23503391,0,0,0,0,0,0,0,0
23600201,0,0,0,0,0,0,0,0
23600211,0,0,0,0,0,0,0,0
23600221,0,0,0,0,0,0,0,0
23600231,0,0,0,0,0,0,0,0
23600241,4212,1680,410,594,500,420,228,380
23600251,452,100,100,0,200,10,12,30
23600271,0,0,0,0,0,0,0,0
24200221,736,360,240,0,12,24,30,70
24200251,1315,540,480,36,5,36,68,150
24200301,1500,240,360,0,10,120,120,650
24200311,1382,120,196,480,100,120,216,150
24200321,5596,720,306,540,500,600,420,2510
24200351,9258,840,360,4000,1000,600,198,2260
24200361,1557,480,205,0,72,180,120,500
24200371,3344,1000,324,600,100,100,220,1000
24200391,0,0,0,0,0,0,0,0
24201201,3189,840,360,0,100,840,249,800
24201211,1830,480,200,0,150,400,180,420
24201221,3340,960,300,720,120,480,180,580
24201251,3307,1320,270,450,160,155,242,710
24501231,0,0,0,0,0,0,0,0
24501241,0,0,0,0,0,0,0,0
24501251,0,0,0,0,0,0,0,0
24501261,0,0,0,0,0,0,0,0
24501271,0,0,0,0,0,0,0,0
24501281,0,0,0,0,0,0,0,0
24501291,0,0,0,0,0,0,0,0
24503301,0,0,0,0,0,0,0,0
24503311,0,0,0,0,0,0,0,0
25200201,1740,600,180,0,180,60,120,600
25200211,600,150,84,0,50,48,36,232
25200231,1450,400,120,0,180,300,50,400
25200301,0,0,0,0,0,0,0,0
25200331,212,120,28,0,0,24,0,40
25200361,0,0,0,0,0,0,0,0
25200371,0,0,0,0,0,0,0,0
25200381,0,0,0,0,0,0,0,0
25201231,1390,480,120,0,250,240,120,180
25201251,3170,600,300,1200,70,400,240,360
25201261,4560,1800,360,240,240,600,420,900
25501201,0,0,0,0,0,0,0,0
25501221,1590,360,300,0,150,72,168,540
25501231,0,0,0,0,0,0,0,0
25501241,0,0,0,0,0,0,0,0
25501251,0,0,0,0,0,0,0,0
25503371,1019,150,159,0,550,30,30,100
25503381,1237,323,241,0,144,120,65,344
25503391,1932,600,288,0,360,120,204,360
26200211,3040,750,280,840,90,400,150,530
26200221,4410,740,370,2100,100,200,320,580
26200251,1622,360,152,180,10,360,300,260
26200301,0,0,0,0,0,0,0,0
26200341,1987,960,180,0,24,30,43,750
26200351,2615,840,200,240,175,400,180,580
26501291,0,0,0,0,0,0,0,0
26503301,880,240,320,30,12,48,60,170
26503311,1414,600,150,0,24,240,80,320
26503321,1862,240,250,0,150,500,72,650
26503331,0,0,0,0,0,0,0,0
26503351,0,0,0,0,0,0,0,0
26503361,0,0,0,0,0,0,0,0
27200211,1292,600,40,0,22,300,60,270
27200221,2670,490,240,1080,20,210,240,390
27200231,2350,480,400,600,100,250,120,400
27200241,3044,620,240,900,240,360,204,480
27200271,4278,1200,348,0,150,720,240,1620
27200281,3410,1200,360,0,50,600,240,960
27200301,2046,282,240,0,600,200,229,495
27200341,1396,600,240,0,120,36,240,160
27200371,778,240,180,0,60,120,48,130
27501201,0,0,0,0,0,0,0,0
27501221,1510,400,180,0,20,480,180,250
27501231,0,0,0,0,0,0,0,0
27501251,2280,600,360,120,240,360,120,480
27503341,0,0,0,0,0,0,0,0
27503351,0,0,0,0,0,0,0,0
27503361,0,0,0,0,0,0,0,0
27503371,0,0,0,0,0,0,0,0
27503381,0,0,0,0,0,0,0,0
27503391,0,0,0,0,0,0,0,0
28200251,867,240,336,0,100,120,36,35
28200261,3010,1200,250,300,400,180,240,440
28200291,3640,360,420,1500,350,500,150,360
28200331,2800,1000,400,100,50,400,250,600
28200341,10542,1200,330,6828,60,1200,524,400
28200361,274,60,150,0,0,10,24,30
28200391,165,60,40,0,25,10,10,20
28503301,0,0,0,0,0,0,0,0
29200231,905,220,360,0,100,10,36,179
29200241,4135,1200,840,1200,5,360,360,170
29200281,668,240,360,0,20,12,12,24
29200291,544,240,60,60,20,39,60,65
29200301,1022,150,80,0,600,30,12,150
29200311,476,144,145,0,63,22,29,73
29200371,0,0,0,0,0,0,0,0
29200381,0,0,0,0,0,0,0,0
30200221,1760,480,300,0,120,120,120,620
30200251,2686,600,274,600,100,396,456,260
30200271,2876,600,240,720,380,80,156,700
30200281,457,240,160,0,5,10,12,30
30200321,2490,600,240,0,350,450,300,550
30200351,5150,1200,240,0,200,840,420,2250
30200371,0,0,0,0,0,0,0,0
30200381,0,0,0,0,0,0,0,0
30200391,0,0,0,0,0,0,0,0
30201211,0,0,0,0,0,0,0,0
30201221,0,0,0,0,0,0,0,0
30201231,0,0,0,0,0,0,0,0
30201241,0,0,0,0,0,0,0,0
30201271,0,0,0,0,0,0,0,0
30400211,405,160,85,0,70,20,20,50
30502201,0,0,0,0,0,0,0,0
30502211,0,0,0,0,0,0,0,0
30502231,0,0,0,0,0,0,0,0
30504301,990,360,180,0,10,300,20,120
30504311,0,0,0,0,0,0,0,0
30504321,864,180,240,0,120,180,24,120
30504331,1861,840,255,0,310,96,120,240
30504341,3210,560,300,900,200,370,180,700
30504351,4570,650,300,1350,220,600,250,1200
30504361,0,0,0,0,0,0,0,0
30504371,0,0,0,0,0,0,0,0
30504381,0,0,0,0,0,0,0,0
30600211,0,0,0,0,0,0,0,0
30600231,3829,1200,279,0,100,540,360,1350
30600241,354,60,216,0,10,20,24,24
30600261,1358,50,240,300,24,240,300,204
30600271,1590,360,480,0,50,180,120,400
30600281,1807,1440,167,0,20,36,48,96
30600311,0,0,0,0,0,0,0,0
30600321,0,0,0,0,0,0,0,0
30600331,0,0,0,0,0,0,0,0
30600351,0,0,0,0,0,0,0,0
30600361,0,0,0,0,0,0,0,0
30600371,0,0,0,0,0,0,0,0
30600381,0,0,0,0,0,0,0,0
30600391,0,0,0,0,0,0,0,0
31200241,3264,1200,244,0,100,180,240,1300
31200251,0,0,0,0,0,0,0,0
31200261,0,0,0,0,0,0,0,0
31200311,0,0,0,0,0,0,0,0
31200321,0,0,0,0,0,0,0,0
31200331,0,0,0,0,0,0,0,0
31200381,2154,480,780,360,20,250,144,120
31200391,3200,600,370,500,410,370,300,650
31201231,0,0,0,0,0,0,0,0
31201241,0,0,0,0,0,0,0,0
31201251,0,0,0,0,0,0,0,0
31201261,0,0,0,0,0,0,0,0
31201281,0,0,0,0,0,0,0,0
31600201,2112,360,230,0,210,480,122,710
31600221,890,200,180,200,70,60,80,100
31600251,3892,1800,280,0,0,600,192,1020
31600261,2086,600,696,0,50,400,120,220
31600271,938,360,126,0,80,120,72,180
31600281,1030,600,60,0,20,20,200,130
31600301,0,0,0,0,0,0,0,0
31600311,0,0,0,0,0,0,0,0
31600321,0,0,0,0,0,0,0,0
31600331,0,0,0,0,0,0,0,0
31600361,0,0,0,0,0,0,0,0
31600371,0,0,0,0,0,0,0,0
31600381,0,0,0,0,0,0,0,0
32200201,0,0,0,0,0,0,0,0
32200251,0,0,0,0,0,0,0,0
32200271,0,0,0,0,0,0,0,0
32200281,0,0,0,0,0,0,0,0
32200331,1065,265,40,0,50,70,70,570
32200351,1000,480,150,0,60,10,160,140
32200371,5350,1200,300,2300,150,480,300,620
32201221,0,0,0,0,0,0,0,0
32201231,0,0,0,0,0,0,0,0
32201251,0,0,0,0,0,0,0,0
32600211,1412,420,264,0,40,480,108,100
32600221,2378,400,240,150,100,360,168,960
32600241,1504,60,408,338,240,120,158,180
32600271,0,0,0,0,0,0,0,0
32600281,0,0,0,0,0,0,0,0
32600291,0,0,0,0,0,0,0,0
32600301,0,0,0,0,0,0,0,0
32600311,0,0,0,0,0,0,0,0
32600321,0,0,0,0,0,0,0,0
32600341,0,0,0,0,0,0,0,0
32600351,1289,600,60,0,5,80,84,460
33200211,0,0,0,0,0,0,0,0
33200261,0,0,0,0,0,0,0,0
33200311,2220,360,200,480,100,500,200,380
33200381,2288,600,168,0,120,240,360,800
33200391,1872,840,72,0,120,100,240,500
33201211,0,0,0,0,0,0,0,0
33201241,1594,600,240,120,50,120,120,344
33201251,2640,1200,180,450,50,160,250,350
33201291,2050,500,240,0,240,280,360,430
33600201,0,0,0,0,0,0,0,0
33600211,0,0,0,0,0,0,0,0
33600231,0,0,0,0,0,0,0,0
34200211,0,0,0,0,0,0,0,0
34200221,0,0,0,0,0,0,0,0
34200251,0,0,0,0,0,0,0,0
34200261,0,0,0,0,0,0,0,0
34200291,0,0,0,0,0,0,0,0
34200381,5020,660,320,0,100,500,140,3300
34201211,2210,600,480,0,30,480,60,560
34201221,534,300,100,0,50,10,24,50
34201241,4040,720,360,240,120,400,500,1700
35200241,2600,360,280,600,200,320,240,600
35200251,5880,2400,500,0,120,1000,420,1440
35200281,4744,1200,576,288,20,1200,360,1100
35200321,0,0,0,0,0,0,0,0
35200361,1005,270,80,0,320,50,15,270
35200381,2780,800,400,390,100,200,240,650
35201201,2300,300,680,300,400,30,450,140
35201221,2410,1100,458,0,80,252,170,350
35201241,884,120,360,0,276,50,43,35
35201251,1485,600,190,0,195,240,120,140
35501261,2720,1000,420,300,100,300,200,400
35501271,3420,600,500,600,60,700,360,600
35501281,2000,300,500,400,100,100,200,400
35501291,3150,780,420,600,190,480,350,330
36200201,2057,380,516,336,7,152,276,390
36200251,1342,720,144,0,30,264,84,100
36200271,3220,1250,320,0,300,450,150,750
36200321,4350,1100,400,1400,150,300,300,700
36200341,1392,270,200,0,250,150,72,450
36200351,3300,480,960,600,60,360,360,480
36200361,2746,300,190,334,785,357,140,640
36200391,0,0,0,0,0,0,0,0
36501201,1079,480,240,0,150,24,45,140
36501211,2440,360,360,0,120,500,400,700
36501231,1830,400,164,450,300,120,240,156
36501241,2740,1200,240,0,360,100,240,600
36501251,1472,360,360,0,112,60,360,220
36501261,2098,1200,180,190,120,84,84,240
36503381,1830,450,360,0,120,180,120,600
36503391,6250,1200,400,2000,400,600,350,1300
37200241,186,60,36,0,20,60,10,0
37200281,3169,600,120,630,30,420,240,1129
37200291,2186,840,240,216,150,200,240,300
37200311,1600,220,120,0,10,180,150,920
37200321,218,36,38,0,40,24,0,80
37200341,360,168,0,0,0,120,0,72
37200351,1120,250,150,0,300,250,0,170
37200371,0,0,0,0,0,0,0,0
37501251,0,0,0,0,0,0,0,0
37501261,0,0,0,0,0,0,0,0
37501291,0,0,0,0,0,0,0,0
37503311,3400,1000,250,800,50,400,250,650
37503321,3186,960,480,168,50,600,168,760
37503331,1800,480,360,0,20,340,120,480
38200211,479,180,180,0,50,24,0,45
38200261,3395,1200,285,910,200,50,360,390
38200271,1670,500,90,400,20,240,180,240
38200291,590,300,120,0,0,50,20,100
38200311,0,0,0,0,0,0,0,0
38200361,0,0,0,0,0,0,0,0
38200391,0,0,0,0,0,0,0,0
38501201,0,0,0,0,0,0,0,0
38501291,0,0,0,0,0,0,0,0
39200221,1416,480,240,120,12,240,144,180
39200231,1114,150,200,0,100,180,144,340
39200241,2370,500,190,0,1000,30,250,400
39200301,0,0,0,0,0,0,0,0
39200311,0,0,0,0,0,0,0,0
39200321,0,0,0,0,0,0,0,0
39501211,0,0,0,0,0,0,0,0
39501231,0,0,0,0,0,0,0,0
39501241,0,0,0,0,0,0,0,0
39501251,0,0,0,0,0,0,0,0
39501271,0,0,0,0,0,0,0,0
39501281,0,0,0,0,0,0,0,0
39501291,0,0,0,0,0,0,0,0
39503371,0,0,0,0,0,0,0,0
39503381,1584,380,222,0,100,360,72,450
40200281,2242,660,420,0,240,300,192,430
40200361,0,0,0,0,0,0,0,0
40200381,0,0,0,0,0,0,0,0
40201211,1446,612,468,40,10,12,75,229
40201221,573,190,143,0,20,145,24,51
40201321,3238,600,204,884,50,720,360,420
40201341,0,0,0,0,0,0,0,0
40201351,0,0,0,0,0,0,0,0
40201361,0,0,0,0,0,0,0,0
40201381,0,0,0,0,0,0,0,0
40201391,0,0,0,0,0,0,0,0
40300311,2078,600,156,72,300,240,360,350
40400311,0,0,0,0,0,0,0,0
40502221,0,0,0,0,0,0,0,0
40502261,0,0,0,0,0,0,0,0
40502271,461,180,100,0,53,58,30,40
40502281,2504,600,360,0,500,360,84,600
40502291,0,0,0,0,0,0,0,0
40505331,0,0,0,0,0,0,0,0
40600211,4752,2400,300,0,52,180,120,1700
40600221,0,0,0,0,0,0,0,0
40600231,0,0,0,0,0,0,0,0
40600241,0,0,0,0,0,0,0,0
40600261,0,0,0,0,0,0,0,0
40600271,0,0,0,0,0,0,0,0
40600281,0,0,0,0,0,0,0,0
40600291,0,0,0,0,0,0,0,0
40600311,1394,240,300,0,50,360,84,360
40600321,0,0,0,0,0,0,0,0
40600331,0,0,0,0,0,0,0,0
40600341,1070,300,200,0,80,200,100,190
40600361,0,0,0,0,0,0,0,0
40600371,0,0,0,0,0,0,0,0
40600391,1606,240,300,0,636,50,180,200
41200261,1132,240,132,0,120,175,60,405
41200281,974,100,384,0,50,20,120,300
41200291,2197,1440,0,100,100,255,122,180
41200371,0,0,0,0,0,0,0,0
41201341,4656,1020,818,910,240,480,348,840
41201371,0,0,0,0,0,0,0,0
41600201,0,0,0,0,0,0,0,0
41600211,0,0,0,0,0,0,0,0
41600221,0,0,0,0,0,0,0,0
41600231,0,0,0,0,0,0,0,0
41600251,0,0,0,0,0,0,0,0
41600261,0,0,0,0,0,0,0,0
41600271,0,0,0,0,0,0,0,0
41600281,326,68,36,0,140,24,18,40
41600291,0,0,0,0,0,0,0,0
41600331,0,0,0,0,0,0,0,0
41600351,3020,1200,330,0,500,200,180,610
41600361,0,0,0,0,0,0,0,0
41600371,0,0,0,0,0,0,0,0
41600381,0,0,0,0,0,0,0,0
41600391,0,0,0,0,0,0,0,0
42200201,102,55,0,0,12,0,15,20
42200211,831,320,168,0,98,74,0,171
42200221,1602,120,396,0,56,504,480,46
42200251,4950,1000,700,600,300,1200,550,600
42200311,1544,360,84,0,548,132,120,300
42200321,3940,1200,360,840,300,400,240,600
42200331,3300,720,86,468,36,300,240,1450
42200341,2335,600,360,480,500,35,200,160
42200361,0,0,0,0,0,0,0,0
42200391,0,0,0,0,0,0,0,0
42201301,0,0,0,0,0,0,0,0
42502201,1161,614,102,0,10,60,75,300
42502231,4900,1200,600,480,1000,400,410,810
42502241,445,120,130,0,10,45,35,105
42502251,1493,613,144,156,36,182,173,189
42502261,1377,361,368,0,104,181,183,180
42600201,0,0,0,0,0,0,0,0
42600211,0,0,0,0,0,0,0,0
42600221,0,0,0,0,0,0,0,0
42600231,0,0,0,0,0,0,0,0
42600241,1021,300,136,0,5,120,120,340
42600311,0,0,0,0,0,0,0,0
42600331,0,0,0,0,0,0,0,0
42600341,0,0,0,0,0,0,0,0
42600351,0,0,0,0,0,0,0,0
42600371,395,150,75,0,10,60,45,55
43200221,1746,625,312,0,135,123,66,485
43200271,2390,582,383,0,385,378,232,430
43200301,0,0,0,0,0,0,0,0
43200321,0,0,0,0,0,0,0,0
43200331,3130,600,360,0,50,600,120,1400
43200341,4710,960,360,2400,36,360,184,410
43200361,3720,700,420,800,100,360,240,1100
43200391,3160,700,300,620,40,500,200,800
44200221,1548,360,0,0,0,240,48,900
44200231,685,180,125,0,100,60,120,100
44200241,1452,285,159,120,96,240,180,372
44200301,466,170,70,0,0,30,16,180
44200311,1394,180,72,0,860,30,42,210
44200321,1460,840,200,0,80,10,60,270
44200381,1412,360,240,0,240,180,72,320
44200391,1568,240,288,0,100,120,660,160
45200201,3356,1200,320,36,600,250,240,710
45200221,1098,336,216,0,61,115,72,298
45200261,1384,300,150,0,100,240,204,390
45200311,3272,600,156,500,200,880,236,700
45200321,305,140,80,0,50,10,10,15
45200391,2600,920,210,300,0,750,120,300
46200211,4780,2000,410,360,100,360,150,1400
46200231,650,360,60,0,50,20,50,110
46200241,710,240,120,0,20,20,180,130
46200251,1655,435,210,180,45,350,150,285
46200261,1155,350,195,0,130,250,70,160
46200271,2519,465,120,720,426,252,126,410
46200281,2655,420,210,700,40,410,370,505
46200291,2896,480,180,720,30,720,216,550
46200301,980,300,100,0,10,300,70,200
46200321,5840,1000,320,1900,100,920,300,1300
46200331,0,0,0,0,0,0,0,0
46200341,0,0,0,0,0,0,0,0
46200351,0,0,0,0,0,0,0,0
46200371,0,0,0,0,0,0,0,0
46504311,2235,1200,300,0,60,288,37,350
46504321,3076,960,278,0,270,360,288,920
46504331,2581,1440,345,0,120,240,156,280
47200211,1932,750,204,192,50,240,156,340
47200231,2040,390,230,960,60,110,115,175
47200251,2315,420,540,540,35,300,300,180
47200281,779,144,126,0,235,12,24,238
47200291,1568,628,323,0,248,128,64,177
47200301,0,0,0,0,0,0,0,0
47200311,0,0,0,0,0,0,0,0
47200321,0,0,0,0,0,0,0,0
47200331,0,0,0,0,0,0,0,0
47200371,0,0,0,0,0,0,0,0
47504311,0,0,0,0,0,0,0,0
47504321,0,0,0,0,0,0,0,0
47504331,0,0,0,0,0,0,0,0
47504341,254,60,100,0,12,10,12,60
48200221,639,250,78,0,90,52,14,155
48200231,5087,362,616,844,188,606,241,2230
48200241,3729,1259,248,0,126,152,256,1688
48200261,3982,546,243,1350,727,602,216,298
48200291,2698,300,1798,0,30,130,180,260
48200301,240,60,98,0,36,10,12,24
48200351,0,0,0,0,0,0,0,0
48200381,715,360,120,0,100,10,60,65
48501211,438,156,96,0,24,36,36,90
48501231,800,360,142,0,8,10,70,210
48501241,2687,960,367,0,360,336,204,460
48501261,0,0,0,0,0,0,0,0
48501271,2862,969,181,487,26,364,72,763
48501281,1943,513,216,0,403,159,132,520
48503321,1088,480,150,0,0,240,120,98
48503331,2758,600,120,1250,30,180,168,410
48503351,0,0,0,0,0,0,0,0
48503371,3170,1200,216,618,120,380,156,480
48503391,4970,960,480,1800,240,600,240,650
48504321,0,0,0,0,0,0,0,0
48504331,2030,1200,240,0,10,240,180,160
49200201,2756,700,249,0,25,612,200,970
49200211,1832,540,156,0,120,480,96,440
49200241,2912,1200,144,0,60,360,180,968
49200261,2375,390,360,480,120,360,380,285
49200311,0,0,0,0,0,0,0,0
49200321,0,0,0,0,0,0,0,0
49200331,0,0,0,0,0,0,0,0
49200341,0,0,0,0,0,0,0,0
49200361,0,0,0,0,0,0,0,0
49200371,0,0,0,0,0,0,0,0
49200381,702,180,210,0,120,36,36,120
49200391,513,120,145,0,30,50,108,60
49503311,1094,600,54,0,20,20,100,300
49503321,927,240,200,0,100,15,22,350
49503331,602,250,152,0,0,20,120,60
49503341,606,240,252,0,12,10,72,20
49503351,0,0,0,0,0,0,0,0
49504351,1234,240,144,0,360,10,180,300
50200211,2012,600,220,504,60,300,108,220
50200221,1850,840,250,0,120,180,120,340
50200231,1770,600,300,0,60,360,120,330
50200241,2240,400,240,300,100,400,240,560
50200261,3100,900,350,0,150,650,250,800
50200271,3910,1300,360,600,300,400,250,700
50200291,1844,592,246,240,200,180,216,170
50200341,3396,840,195,800,150,600,361,450
50200371,900,360,120,0,0,84,96,240
50200391,7480,840,540,2700,600,400,600,1800
50201271,486,55,252,0,15,40,24,100
50201291,1670,400,200,0,400,120,100,450
50201301,1674,600,180,54,80,220,240,300
50201311,1500,240,100,0,1000,40,30,90
50201331,1092,600,180,0,120,12,10,170
50201351,456,70,65,0,200,12,26,83
50201371,4370,600,420,850,1000,600,300,600
50201381,3900,500,550,0,350,1500,200,800
50201391,1540,200,360,0,200,350,130,300
50300211,2156,600,96,20,60,240,240,900
50300311,0,0,0,0,0,0,0,0
50505341,540,180,60,0,120,120,24,36
50505351,1930,480,240,0,300,400,120,390
50505361,2110,500,240,330,70,240,180,550
50600211,0,0,0,0,0,0,0,0
50600221,0,0,0,0,0,0,0,0
50600231,0,0,0,0,0,0,0,0
50600241,0,0,0,0,0,0,0,0
50600311,0,0,0,0,0,0,0,0
50600321,0,0,0,0,0,0,0,0
50600331,0,0,0,0,0,0,0,0
50600341,0,0,0,0,0,0,0,0
50600361,0,0,0,0,0,0,0,0
50600371,0,0,0,0,0,0,0,0
50600381,0,0,0,0,0,0,0,0
50600391,0,0,0,0,0,0,0,0
51200201,3100,600,440,0,300,800,360,600
51200251,1104,360,300,0,240,60,24,120
51200261,1921,120,95,0,1600,40,36,30
51200271,2250,800,400,0,240,60,200,550
51200281,1684,500,350,0,300,100,84,350
51200291,889,145,240,120,36,132,96,120
51200321,606,240,120,0,24,10,42,170
51200331,3362,960,360,1040,36,180,360,426
51200351,9000,1000,600,6500,100,200,200,400
51201211,7576,1800,600,4000,100,240,216,620
51201221,5424,1800,420,2160,60,240,144,600
51201241,6185,2060,460,2500,315,200,120,530
51201251,3980,1200,600,720,100,300,360,700
51201281,486,120,84,0,20,120,72,70
51201301,487,180,30,0,20,170,36,51
51201321,510,200,150,0,5,24,26,105
51201331,180,70,60,0,0,10,10,30
51201341,1275,200,278,0,15,250,132,400
51201351,462,100,160,0,20,20,12,150
51201371,2770,600,360,0,10,480,240,1080
51201391,0,0,0,0,0,0,0,0
51502221,760,480,80,0,20,50,30,100
51502241,1410,600,240,0,60,100,180,230
51502261,1400,480,200,0,10,240,240,230
51502281,562,300,140,0,20,20,12,70
51504301,0,0,0,0,0,0,0,0
51504311,0,0,0,0,0,0,0,0
51504321,0,0,0,0,0,0,0,0
51504331,0,0,0,0,0,0,0,0
51504371,2540,750,120,0,20,600,120,930
51504381,6888,1920,720,700,148,490,460,2450
51504391,2000,720,210,0,50,600,120,300
51505341,370,120,72,0,10,96,36,36
51505361,5679,1560,600,1200,240,600,240,1239
51505371,2480,1100,220,0,150,480,50,480
51600201,0,0,0,0,0,0,0,0
